id,name,distance,moving_time,type,average_speed,start_date,total_elevation_gain,gear_id,average_heartrate,elapsed_time,kilojoules,calories,average_cadence
5910920384,Morning Ride,53618.3,6808,Ride,7.876,2021-09-05T13:42:15+00:00,106.0,b1683032,152.9,6808,1364.2,,76.2
5900814210,Afternoon Ride,44460.9,5799,Ride,7.667,2021-09-03T21:32:46+00:00,66.0,b1683032,136.6,5846,1102.6,,71.7
5895930132,Afternoon Ride,56211.3,6888,Ride,8.161,2021-09-02T20:55:28+00:00,79.0,b1683032,151.0,7515,1430.5,,74.5
5885100737,Afternoon Ride,36213.0,4702,Ride,7.702,2021-08-31T21:55:47+00:00,50.0,b1683032,132.7,5063,903.4,,71.5
5879838208,Evening Ride,63202.2,8024,Ride,7.877,2021-08-30T22:02:53+00:00,83.0,b1683032,142.5,9271,1530.6,,70.6
5879235662,Afternoon Ride,13075.9,1789,Ride,7.309,2021-08-30T21:26:29+00:00,17.0,b1683032,120.5,1815,287.2,,69.5
5863579490,Evening Ride,16472.8,2401,Ride,6.861,2021-08-27T23:00:27+00:00,38.0,b1683032,133.2,2417,393.0,,70.4
5863468118,Evening Ride,27970.1,3277,Ride,8.535,2021-08-27T22:05:34+00:00,40.0,b1683032,146.1,3277,730.4,,76.3
5853618555,Afternoon Ride,39739.7,5231,Ride,7.597,2021-08-25T21:46:03+00:00,62.0,b1683032,151.7,5288,940.5,,72.0
5847604227,Afternoon Ride,47245.8,6044,Ride,7.817,2021-08-24T20:03:57+00:00,74.0,b1683032,146.4,6044,1138.1,,75.0
5842423736,Afternoon Ride,68592.8,8821,Ride,7.776,2021-08-23T21:52:11+00:00,88.0,b1683032,135.7,9134,1676.4,,71.2
5835822736,Swim around Mackinac island,13196.6,15600,Swim,0.846,2021-08-22T16:45:42+00:00,0.0,,,15600,,,
5792391197,Lunch Swim,2550.0,2723,Swim,0.936,2021-08-14T15:52:17+00:00,0,,,4095,,,24.1
5788276459,Afternoon Ride,59259.9,7800,Ride,7.597,2021-08-13T21:45:23+00:00,90.0,b8821498,139.2,8208,1409.1,,71.8
5787767579,Lunch Swim,2900.0,2819,Swim,1.029,2021-08-13T16:00:36+00:00,0,,,3102,,,27.2
5783452621,Evening Ride,52967.9,6630,Ride,7.989,2021-08-12T22:10:44+00:00,85.0,b8821498,139.8,7069,1282.2,,71.8
5781682731,Lunch Swim,2850.0,2686,Swim,1.061,2021-08-12T15:53:15+00:00,0,,,3411,,,25.3
5777458769,Lunch Swim,2000.0,1974,Swim,1.013,2021-08-11T15:53:34+00:00,0,,,3247,,,24.2
5772508269,Evening Swim,3330.8,3707,Swim,0.899,2021-08-10T23:31:39+00:00,0.0,,,3707,,,26.3
5765206731,Lunch Swim,3050.0,2802,Swim,1.089,2021-08-09T15:51:05+00:00,0,,,3032,,,25.9
5754363742,Lunch Swim,1500.0,1807,Swim,0.83,2021-08-07T15:46:10+00:00,0,,,3574,,,24.9
5753453626,Morning Ride,81980.8,10202,Ride,8.036,2021-08-07T11:10:42+00:00,106.0,b8821498,127.4,10780,1771.3,,69.7
5750247882,Evening Ride,27858.0,3622,Ride,7.691,2021-08-06T22:04:28+00:00,34.0,b8821498,138.1,3650,621.1,,70.4
5750086655,Afternoon Ride,27871.9,3290,Ride,8.472,2021-08-06T21:07:18+00:00,43.0,b8821498,150.6,3290,740.3,,76.1
5743889338,Lunch Swim,2400.0,2463,Swim,0.974,2021-08-05T16:00:40+00:00,0,,,2993,,,26.6
5740466770,Evening Ride,47616.9,5883,Ride,8.094,2021-08-04T22:34:22+00:00,61.0,b1683032,137.4,5915,1156.3,,72.3
5738496966,Lunch Swim,2750.0,2679,Swim,1.027,2021-08-04T15:50:59+00:00,0,,,3471,,,24.5
5734251984,Lunch Swim,2000.0,2101,Swim,0.952,2021-08-03T15:55:47+00:00,0,,,3160,,,
5729368126,Afternoon Ride,84538.9,11189,Ride,7.556,2021-08-02T21:46:55+00:00,144.0,b1683032,133.2,11454,2057.0,,68.7
5727231032,Lunch Swim,3150.0,3255,Swim,0.968,2021-08-02T15:55:06+00:00,0,,,3419,,,24.9
5718073218,Easy 1.5 hour ride nice day,41023.8,5414,Ride,7.577,2021-07-31T19:12:01+00:00,81.0,b1683032,135.8,5432,936.3,,70.1
5712893789,Afternoon Ride,58938.5,7417,Ride,7.946,2021-07-30T20:01:15+00:00,102.0,b5274657,148.1,7483,1446.2,,72.5
5711700412,Lunch Swim,550.0,610,Swim,0.902,2021-07-30T16:28:21+00:00,0,,,894,,,23.0
5711699804,Lunch Swim,2000.0,1667,Swim,1.2,2021-07-30T15:56:09+00:00,0,,,2120,,,20.6
5707075334,Lunch Swim,2400.0,2687,Swim,0.893,2021-07-29T15:52:20+00:00,0,,,3463,,,21.4
5703529167,Evening Ride,26323.0,3483,Ride,7.558,2021-07-28T23:49:28+00:00,45.0,b1683032,143.9,3755,628.0,,68.7
5703340822,Evening Ride,33571.4,4341,Ride,7.734,2021-07-28T22:36:28+00:00,48.0,b1683032,141.3,4356,781.0,,69.3
5702775141,Lunch Swim,3050.0,2902,Swim,1.051,2021-07-28T15:59:21+00:00,0,,,3177,,,24.3
5696148188,Lunch Swim,3000.0,2905,Swim,1.033,2021-07-27T15:54:57+00:00,0,,,3487,,,23.8
5692691826,Evening Ride,6680.7,993,Ride,6.728,2021-07-27T00:15:42+00:00,26.0,b1683032,126.0,993,150.9,,63.5
5692438494,Evening Ride,32430.4,3714,Ride,8.732,2021-07-26T22:10:12+00:00,29.0,b1683032,152.7,3714,776.8,,74.6
5692231822,Afternoon Ride,6654.8,960,Ride,6.932,2021-07-26T21:41:21+00:00,10.0,b1683032,119.2,960,138.1,,67.0
5690708979,Lunch Swim,2700.0,3079,Swim,0.877,2021-07-26T15:56:14+00:00,0,,,3474,,,
5687122766,Lunch Swim,1100.0,1382,Swim,0.796,2021-07-25T15:56:01+00:00,0,,,3084,,,15.4
5685522725,Morning Ride,130663.0,16432,Ride,7.952,2021-07-25T10:36:22+00:00,326.0,b1683032,144.3,17173,2933.2,,71.5
5674726893,Lunch Swim,650.0,736,Swim,0.883,2021-07-23T15:53:44+00:00,0,,,1705,,,21.0
5669638630,Lunch Swim,2100.0,2240,Swim,0.938,2021-07-22T16:03:41+00:00,0,,,3035,,,22.0
5664202330,Lunch Swim,2700.0,2469,Swim,1.094,2021-07-21T15:55:31+00:00,0,,,3053,,,25.5
5658589490,Lunch Swim,2300.0,2438,Swim,0.943,2021-07-20T15:56:52+00:00,0,,,3134,,,27.6
5653157001,Lunch Swim,1000.0,905,Swim,1.105,2021-07-19T16:19:28+00:00,0,,,1278,,,22.4
5653110363,Lunch Swim,1000.0,1034,Swim,0.967,2021-07-19T15:56:11+00:00,0,,,1219,,,22.9
5653010543,Lunch Swim,400.0,474,Swim,0.844,2021-07-19T15:53:09+00:00,0,,,507,,,20.0
5648389867,Morning Ride,78912.8,11228,Ride,7.028,2021-07-18T13:04:43+00:00,621.0,b1683032,137.4,11748,1809.5,,69.4
5643834641,Afternoon Ride,17870.1,2720,Ride,6.57,2021-07-17T20:28:04+00:00,40.0,b1683032,135.0,2735,365.4,,66.8
5643687192,Afternoon Ride,35446.3,4428,Ride,8.005,2021-07-17T19:13:09+00:00,64.0,b1683032,149.2,4466,821.8,,74.0
5644354054,Lunch Swim,2500.0,2461,Swim,1.016,2021-07-17T15:54:26+00:00,0,,,3158,,,25.6
5638690328,Afternoon Ride,66540.9,8658,Ride,7.685,2021-07-16T20:43:27+00:00,100.0,b1683032,146.0,8738,1534.7,,71.0
5637356124,Lunch Swim,2700.0,2867,Swim,0.942,2021-07-16T15:54:14+00:00,0,,,3613,,,23.6
5634257585,Lunch Swim,2550.0,2521,Swim,1.012,2021-07-15T15:53:36+00:00,0,,,3600,,,24.4
5629044855,Evening Ride,49685.1,6517,Ride,7.624,2021-07-14T22:19:16+00:00,74.0,b1683032,149.9,6923,1130.3,,70.6
5627070306,Lunch Swim,3200.0,3317,Swim,0.965,2021-07-14T15:55:14+00:00,0,,,3576,,,23.6
5623962227,SST (Short),16072.2,2554,VirtualRide,6.293,2021-07-14T01:07:00+00:00,154.0,b8821498,,2570,470.8,,59.5
5616352519,Lunch Swim,2550.0,2836,Swim,0.899,2021-07-12T15:55:08+00:00,0,,,3380,,,21.9
5570774386,Felt weird took it easy ride,47311.8,6226,Ride,7.599,2021-07-03T21:27:54+00:00,80.0,b1683032,137.6,6250,1112.1,,71.5
5560748315,Afternoon Ride,53571.2,7019,Ride,7.632,2021-07-01T21:27:05+00:00,204.0,b1683032,153.7,7245,1322.5,,71.9
5522605847,Lunch Swim,2900.0,3223,Swim,0.9,2021-06-24T15:54:47+00:00,0,,,3574,,,25.0
5519181859,Evening Ride,44454.8,5397,Ride,8.237,2021-06-23T22:00:10+00:00,75.0,b1683032,134.4,5432,1177.7,,74.5
5513956440,Evening Swim,2661.5,3822,Swim,0.696,2021-06-22T23:25:11+00:00,0.0,,,3822,,,27.6
5516244329,Lunch Swim,2700.0,3600,Swim,0.75,2021-06-22T12:00:00+00:00,0.0,,,3600,,,
5508463952,Makuri Islands,13480.3,2905,VirtualRide,4.64,2021-06-21T23:23:34+00:00,250.0,b8821498,124.0,2905,581.1,,70.9
5508305513,shitty weather,11328.4,1580,VirtualRide,7.17,2021-06-21T22:55:06+00:00,93.0,b8821498,143.4,1580,298.5,,72.9
5508218589,Makuri Islands  killing time ,16409.4,2378,VirtualRide,6.901,2021-06-21T22:14:17+00:00,185.0,b8821498,72.7,2396,487.6,,75.5
5506623950,Lunch Swim,2900.0,2942,Swim,0.986,2021-06-21T16:00:14+00:00,0,,,3444,,,26.2
5502219537,Lunch Swim,3150.0,3096,Swim,1.017,2021-06-20T15:52:55+00:00,0,,,3815,,,24.0
5497835902,Kids age total to 54 and average to 18,87704.5,10828,Ride,8.1,2021-06-19T19:44:26+00:00,145.0,b1683032,138.4,11260,2170.5,,75.2
5496528756,Lunch Swim,2400.0,2579,Swim,0.931,2021-06-19T15:59:50+00:00,0,,,3188,,,24.5
5492524845,Evening Ride lemonade stand at 8miles,58865.7,7724,Ride,7.621,2021-06-18T22:12:52+00:00,104.0,b1683032,134.0,7866,1381.9,,71.8
5491029018,Lunch Swim,2300.0,2370,Swim,0.97,2021-06-18T15:59:20+00:00,0,,,3301,,,28.0
5482844517,Afternoon Ride,72800.2,9323,Ride,7.809,2021-06-16T21:53:03+00:00,107.0,b1683032,135.2,10554,1780.7,,70.8
5480576263,Lunch Swim,2200.0,2309,Swim,0.953,2021-06-16T15:54:29+00:00,0,,,3450,,,22.1
5477096775,Evening Swim,2351.2,3051,Swim,0.771,2021-06-15T23:28:54+00:00,0.0,,,3051,,,27.2
5474764457,Lunch Swim,2750.0,2829,Swim,0.972,2021-06-15T15:55:46+00:00,0,,,3422,,,23.4
5473103599,Evening Ride with Rain,40282.2,5991,Ride,6.724,2021-06-14T22:57:37+00:00,118.0,b1683032,114.4,6617,950.5,,70.4
5469165283,Lunch Swim,2800.0,2720,Swim,1.029,2021-06-14T15:52:41+00:00,0,,,3336,,,24.9
5464543445,Lunch Swim,2350.0,2275,Swim,1.033,2021-06-13T15:58:24+00:00,0,,,3111,,,19.1
5458377238,Lunch Swim,1500.0,1549,Swim,0.968,2021-06-12T16:03:20+00:00,0,,,3940,,,21.3
5457310070,Morning Ride,68568.8,9241,Ride,7.42,2021-06-12T11:34:32+00:00,94.0,b1683032,136.9,9656,1593.8,,71.6
5456305186,Morning Ride,6718.5,1000,Ride,6.719,2021-06-12T11:10:20+00:00,8.0,b1683032,74.6,1019,119.4,,61.7
5454177629,Anna van der Breggen - Road Race ,17478.7,2698,VirtualRide,6.478,2021-06-12T00:00:02+00:00,133.0,b8821498,,2698,539.0,,75.6
5443908324,Evening Ride,62472.7,8284,Ride,7.541,2021-06-09T22:25:48+00:00,84.0,b1683032,142.3,9104,1548.9,,70.8
5437990184,Evening Swim,1074.5,2043,Swim,0.526,2021-06-08T23:58:28+00:00,0.0,,,2043,,,27.1
5432243554,The Bump Sprint Race (D),21001.1,2266,VirtualRide,9.268,2021-06-08T00:15:30+00:00,59.0,b8821498,155.6,2266,499.3,,74.0
5418801691,Morning Ride,120757.0,15626,Ride,7.728,2021-06-05T11:45:15+00:00,591.0,b1683032,154.5,18050,3144.8,,76.2
5403833470,Evening Ride,67267.4,8850,Ride,7.601,2021-06-02T22:09:17+00:00,80.0,b1683032,130.0,8920,1630.2,,68.9
5397742146,Evening Swim,1056.3,2186,Swim,0.483,2021-06-01T23:27:49+00:00,0.0,,,2186,,,24.8
5390424389,Afternoon Ride,6373.8,952,Ride,6.695,2021-05-31T18:08:20+00:00,26.0,b1683032,134.3,1026,146.9,,67.6
5390270796,Lunch Ride,47433.7,5611,Ride,8.454,2021-05-31T16:27:15+00:00,35.0,b1683032,150.4,5760,1053.7,,72.8
5389316279,Morning Ride,47478.9,5719,Ride,8.302,2021-05-31T14:01:53+00:00,106.0,b1683032,146.4,5980,1202.8,,75.9
5388686415,Morning Ride,6445.2,951,Ride,6.777,2021-05-31T13:29:05+00:00,8.0,b1683032,78.7,951,132.6,,71.2
5385855051,Makuri Islands,14512.3,2400,VirtualRide,6.047,2021-05-30T19:35:18+00:00,251.0,b8821498,,2400,548.7,,77.5
5379655583,Afternoon Ride,69950.2,8788,Ride,7.96,2021-05-29T18:57:08+00:00,131.0,b1683032,146.9,8826,1866.8,,76.1
5369309976,Makuri Islands,3445.7,897,VirtualRide,3.841,2021-05-27T23:16:08+00:00,111.0,b8821498,129.9,918,205.9,,74.7
5369254844,stupid MI weather,18159.2,2464,VirtualRide,7.37,2021-05-27T22:33:23+00:00,114.0,b8821498,101.5,2479,517.9,,73.3
5364047098,Afternoon Ride,59915.1,7548,Ride,7.938,2021-05-26T21:56:08+00:00,93.0,b1683032,140.7,7943,1568.6,,75.2
5358605213,Evening Ride,51479.6,6364,Ride,8.089,2021-05-25T22:50:18+00:00,82.0,b1683032,154.9,7007,1354.7,,73.6
5347988276,"Makuri Islands - New world, same legs",13194.7,2212,VirtualRide,5.965,2021-05-24T01:21:19+00:00,88.0,b8821498,152.4,2299,404.4,,71.7
5347924797,"Makuri Islands - new maps, ",14597.2,2164,VirtualRide,6.745,2021-05-24T00:44:12+00:00,183.0,b8821498,153.1,2164,474.8,,74.2
5335780442,Party in Da'Ford,59197.5,7695,Ride,7.693,2021-05-21T19:36:57+00:00,93.0,b1683032,162.6,8172,1416.2,,73.6
5331441530,Afternoon Ride,45099.2,5850,Ride,7.709,2021-05-20T21:29:44+00:00,72.0,b1683032,160.1,6233,1083.3,,72.6
5326239593,Innsbruck,30742.9,6231,VirtualRide,4.934,2021-05-19T22:09:33+00:00,829.0,b8821498,73.7,6231,1233.5,,65.7
5281459315,Afternoon Ride,41931.4,5594,Ride,7.496,2021-05-11T21:35:58+00:00,71.0,b1683032,139.8,5637,1123.1,,71.3
5248933647,Afternoon Ride,64272.9,8431,Ride,7.623,2021-05-05T21:36:34+00:00,88.0,b1683032,129.3,9471,1614.1,,70.9
5243995610,London,25946.2,4115,VirtualRide,6.305,2021-05-05T02:21:53+00:00,320.0,b8821498,166.9,4132,759.1,,74.8
5243871502,London,30662.5,3968,VirtualRide,7.727,2021-05-05T01:14:39+00:00,266.0,b8821498,153.8,3968,819.0,,78.3
5232334032,Afternoon Ride,69459.5,8541,Ride,8.132,2021-05-02T17:15:11+00:00,171.0,b1683032,155.9,8541,1743.4,,73.4
5225661842,Lunch Ride,58377.4,7691,Ride,7.59,2021-05-01T16:36:19+00:00,176.0,b1683032,145.8,7793,1449.0,,70.8
5192741680,Super mega easy,50912.8,7544,Ride,6.749,2021-04-25T17:22:18+00:00,116.0,b1683032,107.3,7702,1201.5,,68.6
5184939550,Proof that Matt cannot read a speedometer,56512.4,6615,Ride,8.543,2021-04-24T14:07:03+00:00,83.0,b1683032,154.3,7347,1460.2,,77.3
5180044515,Afternoon Ride,53783.5,6555,Ride,8.205,2021-04-23T19:59:36+00:00,85.0,b1683032,150.7,6706,1379.2,,73.6
5175214216,Afternoon Ride,53643.4,7179,Ride,7.472,2021-04-22T21:55:51+00:00,75.0,b1683032,145.4,7205,1418.3,,71.6
5164041740,NYC,21286.9,3339,VirtualRide,6.375,2021-04-21T00:57:03+00:00,393.0,b8821498,152.7,3411,677.1,,70.4
5163892666,NYC,22721.8,2928,VirtualRide,7.76,2021-04-21T00:05:40+00:00,371.0,b8821498,124.3,2980,686.3,,72.6
5158051572,TOW Stage 5: Shorter Ride,24180.7,3440,VirtualRide,7.029,2021-04-20T02:21:52+00:00,447.0,b8821498,117.4,3464,767.3,,71.7
5157761174,France,30739.9,4051,VirtualRide,7.588,2021-04-19T23:33:59+00:00,263.0,b8821498,121.8,4717,823.1,,74.7
5144316052,"Lazy ride, killing time",74719.1,9419,Ride,7.933,2021-04-17T15:55:57+00:00,149.0,b1683032,150.9,9583,1963.5,,73.0
5128655027,TOW Stage 4: Shorter Ride,26805.2,3923,VirtualRide,6.833,2021-04-14T23:02:01+00:00,239.0,b8821498,141.1,3923,916.3,,72.9
5122288467,Easy Afternoon Ride,66975.8,8738,Ride,7.665,2021-04-13T19:32:27+00:00,95.0,b1683032,131.0,9236,1671.4,,71.1
5116794586,Watopia,33085.6,5104,VirtualRide,6.482,2021-04-12T22:46:02+00:00,694.0,b8821498,145.7,5167,1153.7,,73.2
5112026945,Watopia,29972.3,3651,VirtualRide,8.209,2021-04-12T02:17:47+00:00,254.0,b8821498,132.6,3672,798.4,,74.1
5103892044,Lunch Ride,56075.1,6985,Ride,8.028,2021-04-10T15:46:43+00:00,84.0,b1683032,125.0,8787,1468.4,,73.2
5098920321,NYC,24379.6,3155,VirtualRide,7.727,2021-04-09T23:08:28+00:00,387.0,b8821498,99.2,3155,714.2,,73.6
5093468532,NYC,15143.5,2006,VirtualRide,7.549,2021-04-08T22:38:39+00:00,206.0,b8821498,143.6,2006,394.2,,67.3
5093333330,TOW Stage 3: Shorter Ride,18615.6,2094,VirtualRide,8.89,2021-04-08T22:03:31+00:00,149.0,b8821498,122.9,2094,529.9,,72.2
5076335944,Afternoon Ride,48668.9,6302,Ride,7.723,2021-04-05T20:39:47+00:00,61.0,b1683032,125.1,6476,1225.4,,70.1
5075862133,Afternoon Ride,8928.4,1308,Ride,6.826,2021-04-05T20:06:06+00:00,10.0,b1683032,89.6,1730,221.7,,66.9
5070265896,Afternoon Ride,57924.7,6982,Ride,8.296,2021-04-04T18:34:55+00:00,86.0,b1683032,143.8,7010,1641.5,,77.4
5064198444,Watopia,43703.0,5029,VirtualRide,8.69,2021-04-03T20:32:19+00:00,216.0,b8821498,67.6,5121,1067.8,,76.7
5039892159,Afternoon Activity,0.0,1227,Rowing,0.0,2021-03-30T19:42:38+00:00,0,,158.8,1227,,,26.8
5032891288,Lunch Walk,7117.1,6241,Walk,1.14,2021-03-29T16:21:34+00:00,23.0,g3714779,83.4,6816,,,49.2
5028064429,Afternoon Activity,0.0,1315,Rowing,0.0,2021-03-28T18:50:58+00:00,0,,90.2,1315,,,26.7
5015366610,row row row your erg...,0.0,1801,Rowing,0.0,2021-03-26T19:41:52+00:00,0,,96.4,1801,,,25.3
4999659510,Yorkshire,34237.4,4949,VirtualRide,6.918,2021-03-23T23:35:00+00:00,605.0,b8821498,86.8,4949,1002.0,,73.1
4993377154,Afternoon Ride,51804.7,6472,Ride,8.004,2021-03-22T21:46:12+00:00,60.0,b8821498,129.8,6472,1368.0,,72.6
4987581689,Afternoon Ride,16899.3,2295,Ride,7.364,2021-03-21T20:06:10+00:00,33.0,b8821498,141.8,2322,428.1,,69.1
4987392158,Afternoon Ride,34690.8,4279,Ride,8.107,2021-03-21T18:47:03+00:00,19.0,b8821498,146.3,4395,902.2,,72.6
4986866247,Afternoon Ride,34778.2,4119,Ride,8.443,2021-03-21T17:05:48+00:00,93.0,b8821498,143.0,4186,921.7,,76.2
4986342940,Lunch Ride,18870.0,2473,Ride,7.63,2021-03-21T16:15:00+00:00,23.0,b8821498,131.7,2488,508.6,,75.6
4980731504,Afternoon Ride,28523.6,3896,Ride,7.321,2021-03-20T19:32:01+00:00,50.0,b1683032,124.9,4193,643.7,,68.6
4980425971,Afternoon Ride,19738.7,2832,Ride,6.97,2021-03-20T18:34:44+00:00,20.0,b1683032,119.8,2860,434.6,,69.7
4974866323,Afternoon Ride,45959.9,5891,Ride,7.802,2021-03-19T20:41:14+00:00,63.0,b1683032,154.4,5972,1238.6,,74.2
4965368423,Swimmy swim,2896.8,3600,Swim,0.805,2021-03-18T01:22:19+00:00,0,,,3600,,,
4964976209,Christy Jackson M3RC's Meetup - Volcano Flat,37549.4,4908,VirtualRide,7.651,2021-03-17T22:30:01+00:00,150.0,b8821498,132.3,4908,989.2,,72.1
4964641703,wasnt paying attention,4068.3,442,VirtualRide,9.204,2021-03-17T22:18:09+00:00,9.0,b8821498,109.3,442,92.6,,69.2
4959518344,children of dune disk 1,32651.5,5793,VirtualRide,5.636,2021-03-16T23:23:58+00:00,842.0,b8821498,142.4,5793,1305.7,,76.2
4953644819,Watopia,33426.1,5903,VirtualRide,5.663,2021-03-15T22:10:41+00:00,499.0,b8821498,120.3,5922,1255.8,,72.2
4942033941,Watopia - Disk 2 of dune,48780.1,5984,VirtualRide,8.152,2021-03-13T20:37:53+00:00,341.0,b8821498,116.1,5984,1275.5,,75.8
4936589290,"London - Disk 1 of Dune, cont.",21528.6,3045,VirtualRide,7.07,2021-03-12T23:43:18+00:00,230.0,b8821498,138.8,3136,603.6,,73.1
4936426068,London - Disk 1 of Dune,20877.4,2706,VirtualRide,7.715,2021-03-12T22:56:16+00:00,226.0,b8821498,77.6,2733,591.0,,72.5
4931690041,Afternoon Ride,44004.3,5896,Ride,7.463,2021-03-11T22:20:46+00:00,61.0,b1683032,128.0,6005,1235.1,,72.8
4927001827,Swim,3218.7,3600,Swim,0.894,2021-03-11T01:52:23+00:00,0,,,3600,,,
4926624174,France,24544.1,2903,VirtualRide,8.455,2021-03-10T23:32:43+00:00,154.0,b8821498,147.6,2903,638.4,,72.1
4920816970,Afternoon Ride,50220.6,6561,Ride,7.654,2021-03-09T19:43:19+00:00,68.0,b1683032,139.4,6696,1334.6,,75.6
4915397312,Watopia,30800.2,3580,VirtualRide,8.603,2021-03-09T00:01:04+00:00,257.0,b8821498,114.1,3580,799.4,,71.4
4914211398,The Stampede (ITT) by Herd Racing League (D),24719.0,2691,VirtualRide,9.186,2021-03-08T19:09:05+00:00,133.0,b8821498,150.1,2691,647.2,,73.8
4903285090,NYC,25893.7,3695,VirtualRide,7.008,2021-03-06T23:16:26+00:00,444.0,b8821498,130.0,3749,793.2,,71.1
4897541427,watched second half of coming 2 america 2,25296.6,3225,VirtualRide,7.844,2021-03-06T04:53:42+00:00,124.0,b8821498,129.9,3225,619.2,,72.0
4897468858,Watched first half of coming 2 america 2,20604.9,2901,VirtualRide,7.103,2021-03-06T04:01:43+00:00,329.0,b8821498,,2922,602.8,,72.9
4892094068,if nobodys there do jerseys still count?????????,26503.8,3350,VirtualRide,7.912,2021-03-05T00:39:22+00:00,381.0,b8821498,149.5,3403,771.2,,73.8
4886568998,Christy Jackson M3RC's Meetup - Road to Ruins,30655.9,5037,VirtualRide,6.086,2021-03-03T23:28:14+00:00,276.0,b1683032,149.4,5147,1001.4,,68.0
4874723510,only one 1 bidon route left,19380.5,2755,VirtualRide,7.035,2021-03-02T01:07:11+00:00,322.0,b1683032,145.4,2775,559.5,,67.4
4874600754,route hunting,12011.4,1492,VirtualRide,8.051,2021-03-02T00:40:35+00:00,157.0,b1683032,,1492,341.8,,71.3
4868192108,Afternoon Ride,32732.1,4558,Ride,7.181,2021-02-28T18:11:59+00:00,32.0,b1683032,133.8,5016,666.1,,71.9
4867129486,Watopia,24242.3,2994,VirtualRide,8.097,2021-02-28T15:58:32+00:00,207.0,b1683032,,2994,607.1,,74.4
4860935859,Frank Spanksalot's Meetup - Grand Central Circuit,8983.2,1303,VirtualRide,6.894,2021-02-27T18:07:57+00:00,178.0,b1683032,148.1,1548,283.9,,66.8
4860801883,France,24753.6,2724,VirtualRide,9.087,2021-02-27T17:18:49+00:00,133.0,b1683032,145.3,2740,609.0,,73.0
4845324762,Swim,2414.0,3660,Swim,0.66,2021-02-25T02:27:52+00:00,0,,,3660,,,
4845019083,Fucking network,8207.7,1800,Ride,4.56,2021-02-25T00:36:09+00:00,0,b1683032,,1800,,,
4844895088,Christy Jackson M3RC's Meetup - Figure 8,25083.3,3277,VirtualRide,7.654,2021-02-24T23:25:50+00:00,211.0,b1683032,155.1,3533,657.2,,72.3
4839084258,noodle route hunting taco tuesday,23601.5,2765,VirtualRide,8.536,2021-02-24T00:45:14+00:00,181.0,b1683032,135.3,2782,561.2,,71.5
4833090022,Watopia,16848.2,2303,VirtualRide,7.316,2021-02-23T00:52:31+00:00,180.0,b1683032,148.0,2535,432.3,,73.6
4832964668,France,25572.6,2751,VirtualRide,9.296,2021-02-23T00:02:41+00:00,133.0,b1683032,139.0,2828,586.2,,73.1
4826613099,Watopia,9931.4,1277,VirtualRide,7.777,2021-02-21T18:25:04+00:00,111.0,b1683032,140.0,1303,266.2,,71.1
4826397330,Watopia,19432.3,2587,VirtualRide,7.512,2021-02-21T17:17:23+00:00,157.0,b1683032,,2659,517.1,,73.7
4813980151,Innsbruck,24828.9,4135,VirtualRide,6.005,2021-02-19T20:05:08+00:00,498.0,b1683032,146.0,5099,874.0,,72.3
4804702303,B. Hubesz's Meetup - Beach Island Loop,14295.1,1768,VirtualRide,8.085,2021-02-18T00:26:02+00:00,61.0,b1683032,154.1,1768,359.1,,74.1
4804585862,Christy Jackson M3RC's Meetup - Flat Route,20694.3,2683,VirtualRide,7.713,2021-02-17T23:25:48+00:00,122.0,b1683032,143.1,2937,480.2,,66.5
4799375534,London,17360.3,2574,VirtualRide,6.744,2021-02-17T00:14:18+00:00,218.0,b1683032,146.4,2754,500.9,,71.8
4799244088,Frank Spanksalot's Meetup - 2019 UCI Worlds Harrogate Circuit,15596.5,2162,VirtualRide,7.214,2021-02-16T23:32:07+00:00,282.0,b1683032,143.2,2520,488.9,,67.1
4794023396,Frank Spanksalot's Meetup - Greater London Flat,35834.9,4727,VirtualRide,7.581,2021-02-16T00:17:57+00:00,96.0,b1683032,158.9,4809,854.1,,66.1
4793827523,Frank Spanksalot's Meetup - Lutece Express,12352.5,1803,VirtualRide,6.851,2021-02-15T23:46:02+00:00,77.0,b1683032,21.4,1903,311.5,,63.9
4793730267,Frank Spanksalot's Meetup - Champs-Élysées,11365.8,1462,VirtualRide,7.774,2021-02-15T23:15:27+00:00,76.0,b1683032,,1737,317.0,,72.3
4783375837,Watopia,14558.9,2455,VirtualRide,5.93,2021-02-14T01:26:45+00:00,103.0,b1683032,148.8,2455,444.3,,69.9
4783273810,London,12930.6,1429,VirtualRide,9.049,2021-02-14T00:56:37+00:00,32.0,b1683032,156.7,1429,302.7,,71.7
4783210809,London,8191.2,939,VirtualRide,8.723,2021-02-14T00:38:29+00:00,16.0,b1683032,,939,193.1,,70.7
4782447647,Yorkshire,13783.7,2215,VirtualRide,6.223,2021-02-13T19:43:01+00:00,243.0,b1683032,152.2,2321,406.1,,74.0
4782318423,Yorkshire,6082.4,756,VirtualRide,8.046,2021-02-13T19:28:58+00:00,71.0,b1683032,15.2,756,157.4,,71.5
4777583152,Yorkshire,10515.8,1821,VirtualRide,5.775,2021-02-12T23:44:24+00:00,184.0,b1683032,148.3,1839,311.2,,69.8
4777469887,NYC,17245.6,2080,VirtualRide,8.291,2021-02-12T22:57:14+00:00,198.0,b1683032,166.2,2080,436.2,,74.4
4777361226,Richmond,8165.0,898,VirtualRide,9.092,2021-02-12T22:39:13+00:00,20.0,b1683032,162.9,923,199.0,,71.0
